time,open,high,low,close,volume
1612807200,96.569106,97.310836,96.480294,97.272262,376.473729
1612810800,97.272262,97.301914,96.571398,96.698515,498.174399
1612814400,96.698515,97.167681,96.610312,97.082636,486.239547
1612818000,97.082636,97.229331,96.563377,96.762544,225.904725
1612821600,96.762544,96.986950,96.559299,96.836340,383.081248
1612825200,96.836340,97.120783,96.709738,96.759168,343.621238
1612828800,96.759168,96.918863,96.687557,96.833916,303.170053
1612832400,96.833916,96.991905,96.189046,96.269665,609.505296
1612836000,96.269665,96.280138,95.516361,95.604623,347.821364
1612839600,95.604623,95.754779,94.800894,94.971567,522.028494
1612843200,94.971567,95.403451,94.852468,95.282231,500.128558
1612846800,95.282231,95.467803,94.990956,95.062242,153.983196
1612850400,95.062242,95.833401,95.055376,95.759092,255.909176
1612854000,95.759092,96.167665,95.738159,96.013444,579.250855
1612857600,96.013444,96.272458,95.974977,96.090320,332.906705
1612861200,96.090320,96.233342,95.934505,96.204033,198.550058
1612864800,96.204033,96.596654,95.900570,96.398057,320.606808
1612868400,96.398057,96.789057,96.314365,96.568665,763.160243
1612872000,96.568665,97.187272,96.394654,97.009440,308.054366
1612875600,97.009440,97.307661,96.807301,96.827215,622.736554
1612879200,96.827215,97.441619,96.777648,97.382118,446.529586
1612882800,97.382118,97.905861,97.349822,97.619568,1059.263873
1612886400,97.619568,97.820431,97.193598,97.292961,506.628374
1612890000,97.292961,97.580477,97.275707,97.517382,905.144149
1612893600,97.517382,97.608318,97.290131,97.495223,502.510633
1612897200,97.495223,97.818693,97.443744,97.754077,568.017278
1612900800,97.754077,98.405715,97.652740,98.291028,292.367718
1612904400,98.291028,98.368075,98.133165,98.186469,549.145632
1612908000,98.186469,98.225715,97.629595,97.702713,438.532398
1612911600,97.702713,97.836646,97.307994,97.345507,328.407104
1612915200,97.345507,97.398322,96.824286,96.922469,244.312322
1612918800,96.922469,97.925324,96.838017,97.639023,435.792389
1612922400,97.639023,98.010581,97.455445,97.646031,1652.618251
1612926000,97.646031,97.773016,97.524679,97.723503,269.219688
1612929600,97.723503,98.011638,97.636018,97.854133,724.296112
1612933200,97.854133,98.160034,97.700436,98.047956,771.604734
1612936800,98.047956,98.362615,97.697890,97.782447,267.675383
1612940400,97.782447,98.378773,97.519178,98.269775,638.163313
1612944000,98.269775,98.793335,98.265696,98.720139,531.838136
1612947600,98.720139,99.032497,98.621810,98.928701,915.709724
1612951200,98.928701,99.321239,98.707707,99.199246,662.791701
1612954800,99.199246,99.289100,99.143120,99.217974,494.261215
1612958400,99.217974,99.332796,99.137007,99.241254,474.449100
1612962000,99.241254,99.774070,99.218490,99.590097,410.484100
1612965600,99.590097,99.737760,99.205117,99.243098,585.491206
1612969200,99.243098,99.325790,98.188018,98.313948,827.121803
1612972800,98.313948,98.360102,97.996775,98.035498,360.501027
1612976400,98.035498,98.077075,97.160276,97.209854,194.985918
1612980000,97.209854,97.243744,96.907024,97.105700,521.705483
1612983600,97.105700,97.283529,96.781542,96.844642,264.518236
1612987200,96.844642,96.925341,96.091126,96.466476,481.561914
1612990800,96.466476,96.638078,96.088207,96.203616,285.182741
1612994400,96.203616,96.207164,95.486131,95.569257,286.228502
1612998000,95.569257,96.301611,95.415859,96.228206,294.590255
1613001600,96.228206,96.274546,95.856594,95.952535,431.734703
1613005200,95.952535,96.096957,95.603568,95.727243,500.003171
1613008800,95.727243,96.045737,95.245545,95.352604,828.470509
1613012400,95.352604,96.146640,95.061994,96.048842,268.318013
1613016000,96.048842,96.151664,95.640141,95.854412,778.635554
1613019600,95.854412,96.064160,95.421849,95.472999,612.664984
1613023200,95.472999,95.622442,95.344585,95.360263,540.847375
1613026800,95.360263,95.446561,94.988600,95.010018,371.178909
1613030400,95.010018,95.418258,94.725293,95.413311,358.271328
1613034000,95.413311,95.638242,95.009920,95.061637,335.382619
1613037600,95.061637,95.269859,94.935859,95.180699,390.809082
1613041200,95.180699,95.737808,95.114540,95.718960,438.113192
1613044800,95.718960,96.499295,95.680160,96.305802,1155.346935
1613048400,96.305802,96.373584,96.006436,96.011527,278.573003
1613052000,96.011527,96.608104,95.988706,96.394858,1058.288833
1613055600,96.394858,96.948259,96.350540,96.821628,2656.096660
1613059200,96.821628,97.479745,96.816336,97.456291,359.239861
1613062800,97.456291,98.025389,97.433492,97.761560,241.852206
1613066400,97.761560,98.304957,97.611841,98.137595,616.424273
1613070000,98.137595,98.165949,97.382488,97.481440,331.340776
1613073600,97.481440,97.508215,96.936131,97.080590,395.503090
1613077200,97.080590,97.340999,97.031299,97.232819,387.211250
1613080800,97.232819,97.982192,97.205935,97.964640,332.403077
1613084400,97.964640,98.067160,97.526596,97.746280,259.372402
1613088000,97.746280,97.833125,97.594714,97.822720,290.139029
1613091600,97.822720,98.701104,97.670980,98.379442,468.351292
1613095200,98.379442,98.431579,98.362712,98.428799,327.453210
1613098800,98.428799,98.654580,98.294563,98.631994,244.239425
1613102400,98.631994,98.759023,97.872351,98.104021,696.217332
1613106000,98.104021,98.753799,97.851368,98.645522,606.054925
1613109600,98.645522,98.926998,98.415453,98.822479,640.661099
1613113200,98.822479,98.857704,98.453069,98.583029,196.674581
1613116800,98.583029,99.180381,98.552430,99.144851,572.796334
1613120400,99.144851,99.705954,99.074054,99.517231,743.515269
1613124000,99.517231,99.580568,98.816367,98.997592,649.919084
1613127600,98.997592,99.025171,98.678917,98.781081,261.623522
1613131200,98.781081,98.936712,98.372642,98.414295,283.623103
1613134800,98.414295,98.685189,98.164268,98.626845,725.089673
1613138400,98.626845,98.776657,98.590625,98.723897,1313.954979
1613142000,98.723897,98.945476,97.725429,97.852545,712.033573
1613145600,97.852545,98.024675,97.777436,97.875478,409.549892
1613149200,97.875478,98.146277,97.677737,97.967576,252.705136
1613152800,97.967576,98.521905,97.946037,98.474994,223.809622
1613156400,98.474994,98.673248,98.131945,98.252978,512.850054
1613160000,98.252978,98.764353,98.179325,98.755099,585.924722
1613163600,98.755099,98.833850,98.585669,98.652006,610.613714
1613167200,98.652006,98.697355,98.042842,98.240318,785.180795
1613170800,98.240318,98.315594,98.025903,98.227642,503.438718
1613174400,98.227642,98.344142,97.626372,97.859729,436.882254
1613178000,97.859729,97.999319,97.462151,97.878519,234.668877
1613181600,97.878519,97.914637,97.741251,97.864025,419.355135
1613185200,97.864025,98.950719,97.840302,98.601505,281.491551
1613188800,98.601505,98.722573,98.219607,98.292950,602.293841
1613192400,98.292950,98.418749,97.720162,97.900199,386.891348
1613196000,97.900199,98.394700,97.714131,98.072928,782.858059
1613199600,98.072928,98.773131,98.062292,98.658345,474.676271
1613203200,98.658345,98.667002,98.007256,98.227538,744.851286
1613206800,98.227538,99.156546,98.005365,98.943931,852.733563
1613210400,98.943931,99.681926,98.839929,99.577874,664.113912
1613214000,99.577874,99.887607,99.569878,99.599885,235.626722
1613217600,99.599885,100.402553,99.342734,100.378820,415.137468
1613221200,100.378820,100.490404,100.101252,100.385179,542.798127
1613224800,100.385179,101.403375,100.300596,101.037807,492.759909
1613228400,101.037807,101.077133,100.558027,100.612179,316.320170
1613232000,100.612179,100.723259,100.108042,100.258824,407.369498
1613235600,100.258824,100.499213,100.211583,100.487370,1166.139312
1613239200,100.487370,100.824530,100.486215,100.722312,565.020865
1613242800,100.722312,101.070198,100.659296,100.972053,864.436671
1613246400,100.972053,101.093220,100.470516,100.592900,514.812236
1613250000,100.592900,100.730449,100.388570,100.715485,368.923128
1613253600,100.715485,100.760563,100.258766,100.422437,576.202420
1613257200,100.422437,100.672432,100.211939,100.247399,624.131847
1613260800,100.247399,101.162346,100.096850,100.982724,544.217413
1613264400,100.982724,101.068758,100.698555,100.726060,241.342948
1613268000,100.726060,100.874562,100.019845,100.178440,404.039104
1613271600,100.178440,100.184620,99.707243,99.849145,317.204874
1613275200,99.849145,100.116125,99.687224,99.771158,317.655106
1613278800,99.771158,100.133385,99.265976,100.122412,351.142356
1613282400,100.122412,100.192414,99.547361,99.748523,587.324313
1613286000,99.748523,99.754433,99.415676,99.522667,506.146083
1613289600,99.522667,99.523242,99.226734,99.338454,238.300969
1613293200,99.338454,99.799571,99.247810,99.738089,427.262315
1613296800,99.738089,99.821891,99.365887,99.422833,633.797194
1613300400,99.422833,99.532094,99.281192,99.313123,649.729636
1613304000,99.313123,99.443039,98.640204,98.735770,448.031219
1613307600,98.735770,99.367569,98.717330,99.265759,383.083277
1613311200,99.265759,99.266988,98.958231,99.005815,225.193781
1613314800,99.005815,99.136069,98.394646,98.425163,897.391298
1613318400,98.425163,99.087242,98.292619,99.009039,707.094398
1613322000,99.009039,99.785734,98.967899,99.638740,3605.801341
1613325600,99.638740,100.203005,99.568066,100.054729,409.148525
1613329200,100.054729,100.129002,99.778515,99.829093,801.151251
1613332800,99.829093,100.375516,99.772217,100.043730,488.293594
1613336400,100.043730,100.527817,99.845001,100.505828,821.933606
1613340000,100.505828,101.394656,100.463070,101.062564,406.529006
1613343600,101.062564,101.131009,100.853713,100.962542,537.729448
1613347200,100.962542,101.724349,100.741184,101.576365,555.243375
1613350800,101.576365,102.242489,101.499667,102.209975,699.696570
1613354400,102.209975,102.445255,102.190824,102.261567,183.443399
1613358000,102.261567,102.420779,101.964834,102.269651,387.647290
1613361600,102.269651,103.189240,102.192002,103.052474,711.065725
1613365200,103.052474,103.287828,102.814276,103.154582,475.147335
1613368800,103.154582,103.396115,102.681198,102.900068,667.577590
1613372400,102.900068,103.117335,102.779980,103.072867,327.811129
1613376000,103.072867,103.235205,102.986582,103.118939,766.774309
1613379600,103.118939,103.242377,102.159202,102.299562,390.978727
1613383200,102.299562,102.994733,102.194188,102.837459,273.546212
1613386800,102.837459,103.091399,102.729132,102.967509,323.502804
1613390400,102.967509,103.089866,102.672832,102.883517,405.103034
1613394000,102.883517,103.189459,102.776945,103.123902,347.556599
1613397600,103.123902,103.265477,102.384563,102.496542,545.187776
1613401200,102.496542,102.621590,101.806261,101.911443,683.535863
1613404800,101.911443,102.110458,101.810507,101.986963,443.686939
1613408400,101.986963,102.825217,101.861288,102.762871,279.974213
1613412000,102.762871,103.028989,102.752617,103.021582,288.590177
1613415600,103.021582,103.524313,102.870342,103.379641,663.742447
1613419200,103.379641,103.842871,103.042564,103.509753,452.084561
1613422800,103.509753,103.591488,103.383009,103.398185,352.673992
1613426400,103.398185,103.718650,103.101212,103.162870,297.426614
1613430000,103.162870,103.165719,102.837148,102.985140,781.250138
1613433600,102.985140,103.205812,102.869782,103.147620,381.310006
1613437200,103.147620,103.368067,103.056149,103.113807,273.548545
1613440800,103.113807,103.659188,102.910697,103.559645,278.122645
1613444400,103.559645,104.186840,103.405707,104.181285,724.876496
1613448000,104.181285,104.347806,103.455670,103.617085,281.645766
1613451600,103.617085,103.691036,103.559468,103.660706,374.756907
1613455200,103.660706,104.071455,102.842255,102.931604,2246.269684
1613458800,102.931604,103.384809,102.831965,103.316019,210.295706
1613462400,103.316019,103.365696,102.930217,103.017774,460.187639
1613466000,103.017774,103.349901,102.804857,102.823121,277.222192
1613469600,102.823121,102.977661,102.715781,102.961449,551.229105
1613473200,102.961449,103.080147,102.957501,103.034544,411.180064
1613476800,103.034544,103.305092,102.886838,103.216700,365.012291
1613480400,103.216700,103.229210,102.988618,103.044661,248.444449
1613484000,103.044661,103.079564,102.805807,103.005428,675.665640
1613487600,103.005428,103.010793,102.557678,102.706531,287.935603
1613491200,102.706531,102.835142,101.974425,102.074252,339.257409
1613494800,102.074252,102.527865,101.968788,102.378696,224.213044
1613498400,102.378696,102.395520,101.348519,101.610697,332.016373
1613502000,101.610697,102.104455,101.411711,101.967802,332.380836
1613505600,101.967802,102.431575,101.716868,102.367577,774.988172
1613509200,102.367577,102.777317,102.134761,102.644890,401.590333
1613512800,102.644890,103.254000,102.449781,103.113013,456.282972
1613516400,103.113013,103.480984,103.073650,103.406975,210.756550
1613520000,103.406975,103.849695,103.406559,103.842160,299.728104
1613523600,103.842160,104.395492,103.817616,104.184834,642.875246
1613527200,104.184834,104.600118,104.102246,104.262772,323.593593
1613530800,104.262772,104.336612,103.888594,104.008384,511.397056
1613534400,104.008384,104.157906,103.252356,103.470418,375.130140
1613538000,103.470418,103.656479,103.370806,103.541684,383.732425
1613541600,103.541684,103.847434,103.465562,103.769275,366.963109
1613545200,103.769275,103.833347,103.146870,103.358711,269.734036
1613548800,103.358711,104.115353,103.278030,103.934406,626.189917
1613552400,103.934406,103.948561,103.674397,103.751981,194.983555
1613556000,103.751981,104.091034,103.653522,103.917440,558.112184
1613559600,103.917440,103.958586,103.529816,103.634647,577.975434
1613563200,103.634647,104.206666,103.518259,104.072956,390.182567
1613566800,104.072956,104.286432,104.069996,104.174766,602.855463
1613570400,104.174766,104.281035,103.811965,103.838345,1002.993491
1613574000,103.838345,104.527664,103.585243,104.450627,269.395502
1613577600,104.450627,104.641948,104.426371,104.446993,619.854857
1613581200,104.446993,104.599415,104.014477,104.055060,366.476664
1613584800,104.055060,104.146716,103.634356,103.784022,278.113962
1613588400,103.784022,104.303506,103.732281,104.265053,1892.936181
1613592000,104.265053,104.547959,104.068830,104.394055,484.839880
1613595600,104.394055,105.678010,104.291262,105.434098,385.151272
1613599200,105.434098,105.686155,104.779586,104.997368,198.466902
1613602800,104.997368,105.096904,104.638842,104.663232,403.159240
1613606400,104.663232,105.121398,104.424362,104.490396,446.504871
1613610000,104.490396,104.532941,104.227277,104.386959,277.154626
1613613600,104.386959,104.667033,103.725799,103.970335,275.482251
1613617200,103.970335,104.115601,103.350492,103.381872,280.371710
1613620800,103.381872,103.388973,102.905116,103.132394,298.698199
1613624400,103.132394,103.145226,103.010286,103.135188,351.844234
1613628000,103.135188,103.190127,102.589211,102.687481,759.277892
1613631600,102.687481,103.256153,102.673721,103.233690,283.881217
1613635200,103.233690,103.844283,103.232569,103.598719,356.160824
1613638800,103.598719,103.619814,103.268886,103.365606,291.561167
1613642400,103.365606,103.696913,103.094288,103.500316,361.519458
1613646000,103.500316,103.674996,103.003310,103.067946,349.763744
1613649600,103.067946,103.143689,102.595622,102.745558,368.759247
1613653200,102.745558,102.986085,102.634109,102.735380,252.519477
1613656800,102.735380,103.072524,102.626251,102.777161,477.367640
1613660400,102.777161,103.212842,102.552345,103.147792,395.888517
1613664000,103.147792,103.206791,103.011108,103.075176,290.304788
1613667600,103.075176,103.225066,102.601494,102.633658,428.932902
1613671200,102.633658,102.963532,102.564549,102.733224,289.226405
1613674800,102.733224,103.468292,102.717230,103.161992,848.221496
1613678400,103.161992,103.671335,103.100193,103.622682,462.430709
1613682000,103.622682,103.896317,103.600560,103.678886,476.243834
1613685600,103.678886,103.978602,102.767024,102.936836,240.293768
1613689200,102.936836,103.346482,102.892921,103.305797,692.706005
1613692800,103.305797,103.336273,102.897579,102.993640,384.640705
1613696400,102.993640,103.841085,102.977527,103.693154,669.307342
1613700000,103.693154,103.784216,103.190306,103.459010,437.197300
1613703600,103.459010,103.542271,103.211319,103.299301,607.185613
1613707200,103.299301,103.310103,103.085412,103.295332,319.420043
1613710800,103.295332,103.759675,103.087680,103.656237,529.785783
1613714400,103.656237,103.911519,103.498694,103.874403,407.381326
1613718000,103.874403,103.954561,103.290289,103.298519,266.178118
1613721600,103.298519,104.285029,103.297956,104.214694,2386.518999
1613725200,104.214694,104.425006,103.726310,103.752984,423.213584
1613728800,103.752984,103.931181,103.535053,103.663487,352.903374
1613732400,103.663487,103.829677,103.472042,103.621915,487.305243
1613736000,103.621915,104.006680,103.575329,103.969127,233.429122
1613739600,103.969127,104.012553,103.650944,103.735985,310.596477
1613743200,103.735985,104.112859,103.603044,104.096109,517.718149
1613746800,104.096109,104.357353,104.052678,104.218196,763.226702
1613750400,104.218196,104.562617,103.688217,103.727798,328.372613
1613754000,103.727798,103.932138,103.155490,103.402235,795.695482
1613757600,103.402235,103.466927,103.095362,103.194372,344.117423
1613761200,103.194372,103.341950,102.913732,102.994076,321.628148
1613764800,102.994076,103.503426,102.948086,103.271168,720.666993
1613768400,103.271168,103.752218,103.074688,103.713110,457.554647
1613772000,103.713110,103.731056,103.580122,103.720655,406.738595
1613775600,103.720655,103.834687,103.420780,103.564352,356.112585
1613779200,103.564352,104.158558,103.489372,104.112033,937.703463
1613782800,104.112033,104.425171,103.747940,104.228063,480.623915
1613786400,104.228063,104.498522,103.814469,104.366498,381.236097
1613790000,104.366498,104.603845,103.647821,103.722341,567.830665
1613793600,103.722341,103.988498,103.568497,103.965795,303.717338
1613797200,103.965795,104.106052,103.619984,103.782464,179.017501
1613800800,103.782464,103.795000,103.464354,103.492058,242.271391
1613804400,103.492058,103.539390,103.241771,103.327849,262.069559
1613808000,103.327849,103.687046,102.815217,102.909266,552.373573
1613811600,102.909266,103.039930,102.463786,102.653817,376.733656
1613815200,102.653817,102.683601,102.046116,102.157857,277.071404
1613818800,102.157857,102.682888,102.058556,102.486425,412.578633
1613822400,102.486425,102.780328,102.192320,102.297113,393.515787
1613826000,102.297113,102.592305,102.268118,102.523002,262.273152
1613829600,102.523002,102.845514,102.337252,102.683412,216.600055
1613833200,102.683412,102.777625,102.059239,102.397565,302.114529
1613836800,102.397565,103.200246,102.264941,102.951349,527.684822
1613840400,102.951349,103.066238,102.110124,102.154474,1107.977266
1613844000,102.154474,102.383062,102.040841,102.283738,306.735318
1613847600,102.283738,102.702635,102.026290,102.569977,349.299050
1613851200,102.569977,103.367232,102.535444,103.248016,813.621169
1613854800,103.248016,104.385488,103.235526,104.368948,1511.305935
1613858400,104.368948,104.453272,103.797766,103.880500,417.856470
1613862000,103.880500,104.140437,103.741102,103.993871,351.744827
1613865600,103.993871,104.373639,103.310690,103.327045,221.711190
1613869200,103.327045,103.492482,103.016461,103.081022,537.857202
1613872800,103.081022,103.283655,102.837755,102.878457,507.634368
1613876400,102.878457,102.878794,102.752220,102.853851,494.904154
1613880000,102.853851,102.869099,102.413246,102.489348,131.380419
1613883600,102.489348,102.777236,102.219937,102.714525,665.175264
1613887200,102.714525,102.755062,102.091346,102.184983,578.333373
1613890800,102.184983,102.571651,102.038070,102.421915,571.895572
1613894400,102.421915,102.987777,102.402088,102.959903,354.492974
1613898000,102.959903,103.122906,102.898462,102.927248,417.621464
1613901600,102.927248,103.126675,102.063055,102.275702,472.480164
1613905200,102.275702,102.345665,101.827939,101.910787,297.623212
1613908800,101.910787,102.673144,101.772457,102.570308,375.476676
1613912400,102.570308,103.107378,102.276031,102.950610,268.343772
1613916000,102.950610,103.169555,102.795338,103.100525,316.427125
1613919600,103.100525,103.475876,103.092813,103.330144,556.596257
1613923200,103.330144,103.344619,102.119653,102.324635,380.935290
1613926800,102.324635,102.444054,102.215700,102.293442,558.072303
1613930400,102.293442,102.368431,102.010088,102.028691,387.062737
1613934000,102.028691,102.031279,101.744651,101.895096,791.825634
1613937600,101.895096,102.116981,101.504257,101.985574,491.235630
1613941200,101.985574,102.459056,101.759303,102.453967,187.663090
1613944800,102.453967,102.507213,101.856894,102.212001,439.848648
1613948400,102.212001,102.397234,101.456032,101.521392,255.418614
1613952000,101.521392,101.585791,100.864604,101.220778,592.207006
1613955600,101.220778,101.355393,100.867249,101.024822,173.822562
1613959200,101.024822,101.206826,100.662976,100.694324,361.647782
1613962800,100.694324,101.471119,100.568366,101.148212,485.066572
1613966400,101.148212,101.326306,100.592837,100.875029,541.372676
1613970000,100.875029,101.898533,100.775944,101.531629,368.105044
1613973600,101.531629,102.053374,101.241235,102.042160,308.649416
1613977200,102.042160,102.136141,101.787876,101.853164,332.010023
1613980800,101.853164,101.863630,101.371201,101.678491,474.712309
1613984400,101.678491,101.899050,101.554459,101.667343,293.608892
1613988000,101.667343,102.024660,101.548846,101.945223,1643.947183
1613991600,101.945223,102.419108,101.842124,102.228418,665.346909
1613995200,102.228418,102.399160,102.193756,102.309502,435.185119
1613998800,102.309502,102.515324,102.127391,102.183219,329.451057
1614002400,102.183219,102.264536,101.755453,101.802821,234.797302
1614006000,101.802821,101.912670,101.297247,101.344112,317.586503
1614009600,101.344112,101.571451,100.950584,100.959293,336.646192
1614013200,100.959293,101.247177,100.958435,101.228727,341.114612
1614016800,101.228727,101.523126,101.059117,101.072816,1008.542079
1614020400,101.072816,101.391752,101.035447,101.043927,557.065945
1614024000,101.043927,101.101161,100.694973,101.019455,227.683936
1614027600,101.019455,101.157808,100.896669,100.996295,486.345645
1614031200,100.996295,101.494126,100.831239,101.417506,627.174309
1614034800,101.417506,101.826984,101.374231,101.787789,251.087320
1614038400,101.787789,101.884965,101.380243,101.453902,403.528492
1614042000,101.453902,101.501644,100.857890,101.127172,419.256459
1614045600,101.127172,101.231155,100.939212,100.998608,309.906025
1614049200,100.998608,101.210024,100.725890,100.860759,416.468697
1614052800,100.860759,101.024593,100.535448,100.558163,233.248559
1614056400,100.558163,100.811901,100.462713,100.662033,352.954852
1614060000,100.662033,100.931718,100.554346,100.666655,437.238071
1614063600,100.666655,101.433474,100.565834,101.334418,356.599011
1614067200,101.334418,101.361053,100.919394,101.077657,449.931459
1614070800,101.077657,101.412181,100.963339,101.238426,572.567517
1614074400,101.238426,101.548756,100.911181,101.249138,402.630055
1614078000,101.249138,101.532455,101.120096,101.444725,184.412448
1614081600,101.444725,101.618816,101.270472,101.384688,363.097490
1614085200,101.384688,101.857390,101.318151,101.350314,486.491315
1614088800,101.350314,101.439527,101.147444,101.422437,350.995493
1614092400,101.422437,102.115967,101.266079,101.903591,604.054837
1614096000,101.903591,102.568370,101.643796,102.497059,244.861437
1614099600,102.497059,102.537731,102.015126,102.108181,218.572472
1614103200,102.108181,102.276268,101.343129,101.476439,277.519302
1614106800,101.476439,101.643462,101.083253,101.175735,574.217420
1614110400,101.175735,101.816836,101.118347,101.700717,359.433992
1614114000,101.700717,102.400631,101.626710,102.153541,304.042254
1614117600,102.153541,102.725112,102.070601,102.642196,414.667273
1614121200,102.642196,102.696204,102.415293,102.680788,1562.727214
1614124800,102.680788,103.316195,102.572951,103.224046,384.327479
1614128400,103.224046,103.419717,103.086785,103.112510,319.117362
1614132000,103.112510,103.219541,102.466232,102.598560,351.792631
1614135600,102.598560,102.648875,102.452375,102.466115,522.140564
1614139200,102.466115,102.580619,101.751770,101.837363,488.042339
1614142800,101.837363,102.066054,101.698953,102.020950,442.527216
1614146400,102.020950,102.051928,101.783392,101.895168,396.185382
1614150000,101.895168,101.963608,101.730457,101.903394,482.558212
1614153600,101.903394,102.022301,101.779250,101.835328,494.653797
1614157200,101.835328,101.856264,101.416703,101.798386,528.553031
1614160800,101.798386,101.913009,101.149530,101.325135,198.306576
1614164400,101.325135,101.460965,101.106282,101.274582,508.282624
1614168000,101.274582,101.399541,100.500949,100.581587,579.266946
1614171600,100.581587,100.709976,100.135010,100.164418,269.326852
1614175200,100.164418,100.428918,99.909380,99.920154,642.519544
1614178800,99.920154,100.379648,99.668020,100.313118,245.295085
1614182400,100.313118,100.948177,100.146366,100.834733,329.701203
1614186000,100.834733,101.140924,100.580792,101.128253,448.025212
1614189600,101.128253,101.179080,100.518953,100.706554,316.285753
1614193200,100.706554,101.316964,100.556205,101.301244,645.619399
1614196800,101.301244,101.572861,100.632121,100.860305,430.932426
1614200400,100.860305,101.399791,100.742284,101.172591,840.787563
1614204000,101.172591,101.279147,100.549645,100.606721,313.634744
1614207600,100.606721,100.847409,100.573352,100.836169,635.489461
1614211200,100.836169,100.906916,100.466281,100.728857,1061.047714
1614214800,100.728857,101.376713,100.680339,101.332962,338.637889
1614218400,101.332962,102.409576,100.970346,102.339425,461.092590
1614222000,102.339425,102.640840,102.171981,102.196969,370.662348
1614225600,102.196969,102.546897,102.159398,102.500718,481.492860
1614229200,102.500718,102.540463,102.064150,102.145017,458.842728
1614232800,102.145017,102.759147,102.029618,102.620749,510.307899
1614236400,102.620749,102.959454,102.464997,102.789343,402.334313
1614240000,102.789343,102.833210,102.449894,102.597095,233.751903
1614243600,102.597095,102.853366,102.566884,102.820280,665.772566
1614247200,102.820280,103.073393,102.718935,102.860758,273.818054
1614250800,102.860758,103.019374,102.641429,102.918761,204.461166
1614254400,102.918761,103.602976,102.837800,103.465894,1707.406905
1614258000,103.465894,103.942645,103.440718,103.579518,385.149827
1614261600,103.579518,103.660594,103.422211,103.433126,310.380313
1614265200,103.433126,103.973487,103.342154,103.747189,270.329807
1614268800,103.747189,103.856424,103.642404,103.711815,225.026796
1614272400,103.711815,103.777309,103.227230,103.330624,553.087226
1614276000,103.330624,103.392240,103.292998,103.304893,420.204832
1614279600,103.304893,103.872686,103.122352,103.853071,899.063926
1614283200,103.853071,104.015884,103.787483,103.847986,561.445297
1614286800,103.847986,104.062870,103.413905,103.653029,358.338270
1614290400,103.653029,103.742981,103.526887,103.607936,430.308732
1614294000,103.607936,104.160600,103.439022,103.921393,239.813237
1614297600,103.921393,104.558414,103.909993,104.505644,931.254874
1614301200,104.505644,106.017553,104.455165,105.784959,385.871783
1614304800,105.784959,105.811821,105.701294,105.706565,390.028992
1614308400,105.706565,105.962518,105.463867,105.932995,653.002187
1614312000,105.932995,106.534410,105.712993,106.122893,320.980646
1614315600,106.122893,106.211116,105.960599,106.053221,159.592248
1614319200,106.053221,106.532626,105.968344,106.395169,457.443715
1614322800,106.395169,107.114468,106.246887,106.991264,315.790782
1614326400,106.991264,107.058972,106.619727,106.766270,455.109921
1614330000,106.766270,106.955478,106.410992,106.652911,602.299344
1614333600,106.652911,106.677372,106.331292,106.538245,278.966481
1614337200,106.538245,107.069062,106.485644,106.902986,419.490210
1614340800,106.902986,106.937641,106.269184,106.273252,278.856330
1614344400,106.273252,106.839817,106.198729,106.784216,606.937638
1614348000,106.784216,106.830508,106.347252,106.387176,281.577284
1614351600,106.387176,106.486948,106.009759,106.098963,431.921276
1614355200,106.098963,106.232787,105.837903,106.144923,258.636613
1614358800,106.144923,106.331014,106.077491,106.260469,561.398637
1614362400,106.260469,106.506477,106.031777,106.498133,847.285839
1614366000,106.498133,106.648886,106.279395,106.391763,700.812900
1614369600,106.391763,106.508005,106.247731,106.459651,472.160998
1614373200,106.459651,106.506520,106.098425,106.308378,384.931448
1614376800,106.308378,106.706500,106.145962,106.646933,1180.018148
1614380400,106.646933,106.695485,106.218991,106.321999,719.218159
1614384000,106.321999,106.393818,105.596556,105.826078,252.248316
1614387600,105.826078,106.057550,105.740164,105.992159,1905.002526
1614391200,105.992159,106.737232,105.745853,106.481058,210.387259
1614394800,106.481058,106.613463,106.178533,106.195349,520.713435
1614398400,106.195349,106.600955,106.075065,106.329747,364.228968
1614402000,106.329747,106.663493,106.297851,106.328150,599.010805
1614405600,106.328150,106.423283,105.804084,106.059988,481.574649
1614409200,106.059988,106.580941,106.003642,106.552735,600.629179
1614412800,106.552735,106.608899,106.319234,106.550898,260.555391
1614416400,106.550898,106.660411,106.133901,106.537535,261.317777
1614420000,106.537535,107.028507,106.479345,106.911574,427.576124
1614423600,106.911574,106.952199,106.730289,106.894606,863.827189
1614427200,106.894606,107.539524,106.861327,107.234457,480.867867
1614430800,107.234457,107.503667,106.674972,106.771548,367.450955
1614434400,106.771548,106.837567,106.220098,106.293659,588.449436
1614438000,106.293659,106.462084,106.107731,106.228173,235.430356
1614441600,106.228173,106.230913,105.220238,105.336098,464.957292
1614445200,105.336098,105.428937,104.382947,104.444652,392.824926
1614448800,104.444652,104.774083,104.398654,104.586655,378.493383
1614452400,104.586655,105.464238,104.544639,105.338459,637.143209
1614456000,105.338459,105.623106,105.325255,105.621166,196.090805
1614459600,105.621166,105.683025,104.623102,105.058556,243.737924
1614463200,105.058556,105.246808,104.749331,104.773024,289.627655
1614466800,104.773024,104.892681,104.741727,104.868894,422.088371
1614470400,104.868894,105.035601,104.623728,104.944813,617.451679
1614474000,104.944813,105.840269,104.768459,105.398851,643.615956
1614477600,105.398851,105.757226,105.075591,105.719434,351.024762
